num_nodes,start_time,last_round,last_received_message
2,2016-12-10 10:56:16,8,I_AM_THE_LEADER
2,2016-12-10 10:59:01,8,I_AM_THE_LEADER
2,2016-12-10 11:01:27,8,I_AM_THE_LEADER
2,2016-12-10 11:03:59,8,I_AM_THE_LEADER
2,2016-12-10 11:06:52,8,I_AM_THE_LEADER
